Longitude;Latitude;DEPART;Predicted Geothermal Gradient (C/Km)
-76.50533898;2.886367936;CAUCA;30.79508
-74.66332167;5.000270655;CUNDINAMARCA;28.574324
-77.58560021;2.553474515;CAUCA;29.382338
-73.82627798;8.554434296;BOLIVAR;22.912607
-75.76656877;8.376874961;CORDOBA;33.34332
-75.71678516;6.925376889;ANTIOQUIA;38.444887
-76.97970184;1.239564655;PUTUMAYO;36.32701
-75.12152363;9.193470815;SUCRE;24.292713
-75.11857216;3.000966831;HUILA;32.133287
-76.4601724;2.609333272;CAUCA;34.88759
-73.75089787;6.812368382;SANTANDER;29.836672
-76.26390126;8.851421746;CORDOBA;29.268972
-73.94841267;4.893584313;CUNDINAMARCA;44.000237
-70.17096752;-3.362251301;AMAZONAS;42.867447
-75.05719575;9.90142304;BOLIVAR;31.772474
-77.19177369;8.329316732;CHOCO;29.511683
-76.53267924;0.762933745;PUTUMAYO;27.59852
-73.95091633;6.028603987;SANTANDER;38.766953
-74.06643863;4.264601853;CUNDINAMARCA;32.041723
-76.54128746;5.549650224;CHOCO;29.163294
-75.14280337;8.087596885;ANTIOQUIA;28.078806
-75.88121483;6.081032495;ANTIOQUIA;32.73297
-73.40776;6.075786877;BOYACA;31.746
-73.54868949;8.219519341;CESAR;36.245657
-73.3911044;10.84455424;CESAR;24.78148
-78.44442154;2.441200854;NARINIO;29.652601
-75.77057484;8.806809077;CORDOBA;32.615816
-75.31449319;7.782060289;ANTIOQUIA;23.330517
-74.64205944;7.00503976;ANTIOQUIA;31.44399
-72.86638352;8.03109299;NORTE DE SANTANDER;32.893194
-74.14657717;5.175501339;CUNDINAMARCA;32.199366
-75.35896235;9.289325472;SUCRE;32.354269
-75.95759952;6.342092302;ANTIOQUIA;34.171568
-74.83171874;6.233778145;ANTIOQUIA;33.909601
-76.43035462;3.752115603;VALLE DEL CAUCA;33.472456
-75.57638165;8.303300627;CORDOBA;31.34128
-76.59560179;8.499941974;ANTIOQUIA;32.32055
-75.18211687;4.731814015;TOLIMA;34.258467
-74.9390379;5.589378539;CALDAS;29.435862
-74.21586848;10.62005514;MAGDALENA;27.83713
-74.18527241;11.16697325;MAGDALENA;31.137423
-73.59979262;4.724703842;CUNDINAMARCA;34.14485
-73.68850204;9.171558864;CESAR;28.266558
-73.76720285;6.035145426;SANTANDER;39.407816
-73.02712912;11.17297037;LA GUAJIRA;31.34408
-75.78535016;8.504688714;CORDOBA;34.016153
-73.20652224;7.670372738;NORTE DE SANTANDER;31.064493
-73.7179846;10.2986874;CESAR;37.239214
-72.40264138;7.227487904;NORTE DE SANTANDER;32.226366
-74.89677474;6.154401267;ANTIOQUIA;32.454027
-74.69648666;3.88744588;TOLIMA;34.854837
-75.40452041;8.420343851;CORDOBA;24.77012
-76.02548452;4.304057077;VALLE DEL CAUCA;32.36677
-76.2247162;8.888355437;CORDOBA;32.506327
-69.72226664;-2.856787194;AMAZONAS;36.354628
-76.36972093;3.605677255;VALLE DEL CAUCA;33.69951
-76.7867692;6.61454876;ANTIOQUIA;29.111708
-74.3597269;4.437264837;CUNDINAMARCA;30.21314
-76.22071901;2.501602951;CAUCA;31.808329
-72.54088133;7.909750819;NORTE DE SANTANDER;29.200445
-75.36275655;4.347364338;TOLIMA;34.03421
-74.97380501;6.19750156;ANTIOQUIA;34.004446
-73.01339449;10.68966777;CESAR;35.309767
-73.77662904;10.64500351;CESAR;30.308058
-75.48366343;5.492994061;CALDAS;32.577978
-73.87251044;6.175281627;SANTANDER;36.15528
-72.33290205;-0.000271514;CAQUETA;35.188484
-72.42031327;7.350982518;NORTE DE SANTANDER;34.241293
-75.54990233;9.132686477;CORDOBA;30.575527
-74.90761182;9.874041694;BOLIVAR;31.90074
-71.07060877;5.177269733;CASANARE;33.994387
-75.34979706;7.798796753;ANTIOQUIA;26.693176
-76.18233737;8.050934627;CORDOBA;28.404467
-74.0875618;8.687945605;BOLIVAR;30.67711
-76.79441359;6.954512609;CHOCO;27.656113
-74.89901815;7.827005986;ANTIOQUIA;29.103617
-78.42148909;1.975605321;NARINIO;28.036112
-73.53766159;4.091980809;META;29.413248
-71.7143753;7.018905045;ARAUCA;28.086245
-75.0624321;4.218206762;TOLIMA;33.043756
-76.75555511;2.145737436;CAUCA;33.004026
-72.57734579;7.131955269;NORTE DE SANTANDER;34.194223
-73.96839384;5.756930332;BOYACA;36.556458
-72.96414081;11.4261529;LA GUAJIRA;25.944168
-72.07926395;5.991983129;CASANARE;27.556335
-76.17548942;7.074962935;ANTIOQUIA;35.506315
-74.97853675;9.566977811;BOLIVAR;23.112213
-74.08555714;7.215525919;BOLIVAR;31.842886
-71.29930793;4.335655544;META;28.958624
-72.20165321;1.463231834;GUAVIARE;35.94702
-76.16981041;3.336902313;VALLE DEL CAUCA;39.719353
-74.13544202;5.060210182;CUNDINAMARCA;29.8384
-76.54476511;5.453113935;CHOCO;27.92811
-75.58787695;1.157029423;CAQUETA;31.055334
-71.32478518;5.291711635;CASANARE;31.073732
-75.61490784;8.736030891;CORDOBA;28.85583
-75.67999638;8.594901679;CORDOBA;24.318554
-76.57910825;7.394611849;ANTIOQUIA;28.056425
-75.69522585;8.653692425;CORDOBA;27.383127
-74.03643575;10.34091396;MAGDALENA;31.098719
-77.05669708;3.801078867;VALLE DEL CAUCA;33.39366
-75.57310281;8.517128691;CORDOBA;32.060347
-72.55339735;2.500164376;GUAVIARE;36.166979
-74.95630605;8.099097552;ANTIOQUIA;25.485128
-73.86065338;9.555000796;CESAR;34.324812
-74.94917116;10.38790844;ATLANTICO;27.574833
-76.06076176;7.060523144;ANTIOQUIA;37.595224
-75.81989041;1.434423724;CAQUETA;33.025934
-74.53626677;10.14339775;MAGDALENA;29.855803
-73.11922592;10.49013755;CESAR;34.125467
-75.82755237;4.474831157;QUINDIO;30.586
-75.58302239;9.157176516;CORDOBA;29.800774
-73.65124736;5.935588325;SANTANDER;37.338217
-72.49280718;7.718358352;NORTE DE SANTANDER;34.028536
-75.70996314;1.938263936;HUILA;32.813978
-75.26328823;3.797752038;TOLIMA;32.990023
-75.42271688;1.55161033;CAQUETA;35.389486
-77.22355585;2.172522279;CAUCA;33.555906
-76.05221223;8.32368285;CORDOBA;29.522276
-74.63280938;10.42929699;MAGDALENA;31.594007
-76.21413853;2.564899936;CAUCA;37.510561
-76.95311534;0.329740207;PUTUMAYO;27.72252
-74.80666328;8.751970697;SUCRE;30.951612
-72.84019846;7.391598221;SANTANDER;40.56479
-73.63982249;9.07705739;CESAR;30.395193
-73.19351387;10.91665294;CESAR;37.460344
-73.89236174;9.268787019;CESAR;28.9185
-72.92380509;2.351620286;GUAVIARE;37.472048
-76.22271033;8.72337004;CORDOBA;35.226923
-74.59375078;6.149530966;ANTIOQUIA;27.39089
-74.03646568;10.98841479;MAGDALENA;37.917658
-72.82274928;4.707425595;CASANARE;27.320269
-75.5929083;9.721834999;SUCRE;32.132765
-76.65213987;8.143188911;ANTIOQUIA;29.42617
-74.05847635;10.89947351;MAGDALENA;41.93158
-73.52179313;6.091464574;BOYACA;38.18447
-74.63414912;3.964571162;TOLIMA;31.656721
-75.91840975;8.661663353;CORDOBA;33.563765
-74.28583253;5.421599162;CUNDINAMARCA;28.409803
-70.39609312;-3.582231471;AMAZONAS;42.34394
-73.92138678;8.961242446;BOLIVAR;29.756155
-74.98631653;9.10938325;SUCRE;31.111998
-75.31006309;8.076049355;CORDOBA;25.899443
-73.83537301;8.167674402;BOLIVAR;30.315557
-72.80115688;11.08960306;LA GUAJIRA;28.373743
-72.8212451;10.62134462;LA GUAJIRA;32.32184
-78.39357599;1.822052177;NARINIO;27.52875
-76.68572651;8.142813056;ANTIOQUIA;27.187756
-74.93142504;5.587322231;CALDAS;28.372473
-75.9884529;4.53658216;VALLE DEL CAUCA;32.264658
-75.08365507;4.826006051;TOLIMA;34.411932
-75.75543574;9.228252007;CORDOBA;29.53768
-74.72459434;10.63556927;ATLANTICO;28.494493
-75.45705135;6.22209239;ANTIOQUIA;30.531424
-76.01844965;1.002361302;CAQUETA;38.188837
-74.80056907;7.692274238;ANTIOQUIA;24.416988
-73.30467449;3.085891215;META;28.9526
-73.13773917;4.153096237;META;35.485983
-73.73779356;6.274464256;SANTANDER;33.852034
-76.77682293;6.227031238;ANTIOQUIA;25.82512
-73.03409449;7.728221098;NORTE DE SANTANDER;27.97272
-75.08836284;0.522877031;CAQUETA;35.040045
-75.20952754;6.166271363;ANTIOQUIA;36.1107
-74.13772221;5.739561958;BOYACA;36.032393
-75.37605581;2.473025559;HUILA;32.185873
-72.5335943;4.370617153;CASANARE;33.157915
-77.93420932;2.591871441;NARINIO;27.602018
-74.95748895;10.50497677;ATLANTICO;31.134089
-78.74027022;1.414252402;NARINIO;26.44773
-77.09681954;1.494244356;NARINIO;40.745186
-75.20816214;5.1875799;CALDAS;35.832373
-76.60299851;8.393542875;ANTIOQUIA;33.693129
-76.45004211;0.962312932;PUTUMAYO;31.075636
-74.65658199;8.293988625;BOLIVAR;31.595095
-73.46815985;5.500825488;BOYACA;31.049559
-75.20106418;3.993964383;TOLIMA;31.492289
-71.49021588;12.35307611;LA GUAJIRA;32.942724
-74.20526803;6.286869169;SANTANDER;29.221195
-74.50742784;5.732652499;CUNDINAMARCA;32.657713
-77.11163403;7.706372114;CHOCO;30.687765
-75.43643799;2.313074588;HUILA;36.227308
-73.26235369;8.519233359;NORTE DE SANTANDER;35.931883
-76.60441517;2.667758327;CAUCA;30.715876
-76.96647024;2.43384999;CAUCA;32.638918
-73.09948879;7.597851785;SANTANDER;37.452398
-74.699924;5.962366939;ANTIOQUIA;31.693014
-73.22996614;7.471517975;SANTANDER;24.4135
-76.33716395;8.204549796;ANTIOQUIA;34.429472
-75.82339785;8.969253173;CORDOBA;33.522345
-77.0606447;5.019010366;CHOCO;27.307396
-74.50925955;2.163175642;META;31.623377
-75.79683819;3.314306044;TOLIMA;40.99102
-77.32887472;3.161714545;VALLE DEL CAUCA;23.096495
-77.11991365;1.46634146;NARINIO;40.119087
-74.43838025;4.100920603;CUNDINAMARCA;42.168114
-76.56545007;5.176807979;CHOCO;29.709452
-74.11500677;9.046410978;BOLIVAR;22.62488
-77.19230418;7.752885382;CHOCO;31.087915
-75.02817839;1.945205712;CAQUETA;37.0925
-72.49593385;5.625369848;BOYACA;35.628412
-78.6805782;1.379308596;NARINIO;23.092459
-76.66701752;2.038188872;CAUCA;35.634886
-68.31205859;4.803321539;VICHADA;34.083002
-72.70937869;7.546144202;NORTE DE SANTANDER;33.65801
-73.49536925;7.178049281;SANTANDER;31.894201
-72.65348693;7.038463051;NORTE DE SANTANDER;35.665167
-76.56871037;3.674723892;VALLE DEL CAUCA;35.170668
-75.53033749;1.88582663;CAQUETA;34.234789
-75.96629669;5.775461988;ANTIOQUIA;37.356527
-72.77039047;6.071031084;BOYACA;32.387571
-77.22049111;1.939700961;NARINIO;36.796095
-74.36746001;6.304232849;SANTANDER;31.218592
-74.42905243;9.51046644;MAGDALENA;33.125963
-74.2266456;10.57986308;MAGDALENA;24.301136
-73.72726295;9.194672222;CESAR;34.95463
-71.55952788;6.815411281;ARAUCA;30.088488
-73.21549732;10.00331541;CESAR;36.811651
-73.63896001;9.053902381;CESAR;28.854342
-74.94452183;1.373535519;CAQUETA;29.216616
-74.42706555;4.215010876;CUNDINAMARCA;39.434813
-76.14941502;2.044622323;HUILA;30.599874
-73.34083383;4.157260514;META;35.405958
-74.29593024;7.077893096;ANTIOQUIA;26.736029
-76.25270292;8.511638237;ANTIOQUIA;25.294428
-69.50977422;-1.890283323;AMAZONAS;39.660835
-71.30296505;6.883697236;ARAUCA;33.783419
-75.37624165;7.472672962;ANTIOQUIA;31.687164
-74.1221378;8.373982568;BOLIVAR;35.432299
-76.02614341;5.327130374;RISARALDA;31.840197
-72.83152329;5.720041574;BOYACA;37.303736
-73.98305708;5.93607714;SANTANDER;29.748213
-74.61188244;8.01960642;BOLIVAR;26.253008
-73.91963743;3.519750477;META;31.72576
-76.86028689;5.876791542;CHOCO;30.054132
-73.78258016;7.229871914;SANTANDER;25.120323
-73.54843047;7.736644131;CESAR;27.67247
-73.52006175;7.751700299;CESAR;28.754944
-76.72582828;5.111271775;CHOCO;25.985865
-76.69574101;0.82308897;PUTUMAYO;26.537905
-75.36220325;10.12601547;BOLIVAR;24.332495
-75.44992728;1.761261752;CAQUETA;29.612207
-72.4405486;11.2735243;LA GUAJIRA;21.134684
-73.10854454;10.09369563;CESAR;35.307562
-73.78892658;6.081351219;SANTANDER;29.263819
-74.00873085;8.886799826;BOLIVAR;24.950602
-69.40916592;6.07358067;VICHADA;33.818827
-75.73078521;4.484672726;QUINDIO;38.511412
-76.56015095;3.316210198;VALLE DEL CAUCA;41.48902
-72.64613457;8.472985022;NORTE DE SANTANDER;34.90589
-73.12751819;7.37321331;SANTANDER;29.802801
-73.58741199;7.929000254;CESAR;27.624744
-76.09887623;4.369635077;VALLE DEL CAUCA;32.39874
-72.85045935;6.696565032;SANTANDER;32.358614
-75.18259869;9.709673023;BOLIVAR;31.95032
-74.46641999;8.34555551;BOLIVAR;25.452215
-77.09488263;5.244175151;CHOCO;28.813696
