,Longitude,Latitude,DEPART,Predicted Geothermal Gradient (C/Km)
2218,-74.522919,6.101372,ANTIOQUIA,22.860683
2219,-74.510144,6.075992,ANTIOQUIA,23.158154
2220,-74.513597,6.1009,ANTIOQUIA,22.817421
2221,-74.512853,6.074794,ANTIOQUIA,22.881992
2222,-74.524172,6.125039,ANTIOQUIA,22.866493
2223,-74.510261,6.079566,ANTIOQUIA,23.127003
2224,-74.506178,6.087297,ANTIOQUIA,22.974915
2225,-74.511914,6.076908,ANTIOQUIA,23.134918
2226,-74.512247,6.075229,ANTIOQUIA,23.146175
2227,-74.515143,6.080718,ANTIOQUIA,23.08524
2228,-74.518686,6.089144,ANTIOQUIA,23.027771
2229,-74.518011,6.085569,ANTIOQUIA,23.063267
2230,-74.508986,6.109033,ANTIOQUIA,22.76889
2231,-74.519128,6.079519,ANTIOQUIA,23.169014
2232,-74.525236,6.105853,ANTIOQUIA,22.820005
2233,-74.505739,6.114,ANTIOQUIA,22.730228
2234,-74.520544,6.090594,ANTIOQUIA,23.002441
2235,-74.502681,6.12035,ANTIOQUIA,22.70274
2236,-74.507394,6.116819,ANTIOQUIA,22.711952
2237,-74.531203,6.133539,ANTIOQUIA,22.828201
2238,-74.503133,6.125808,ANTIOQUIA,22.818205
2239,-74.505519,6.122672,ANTIOQUIA,22.665653
2240,-74.510358,6.096128,ANTIOQUIA,22.879498
2241,-74.520906,6.123247,ANTIOQUIA,22.731916
2242,-74.522428,6.113554,ANTIOQUIA,22.767334
2243,-74.518061,6.108094,ANTIOQUIA,22.835638
2244,-74.509289,6.068988,ANTIOQUIA,22.946182
2245,-74.508061,6.069042,ANTIOQUIA,22.952698
2246,-74.514997,6.080794,ANTIOQUIA,23.087486
2247,-74.5186,6.099394,ANTIOQUIA,22.94423
2248,-74.514794,6.111178,ANTIOQUIA,22.707073
2249,-74.531814,6.135156,ANTIOQUIA,22.803976
2250,-74.525081,6.121817,ANTIOQUIA,22.725897
2251,-74.526992,6.122125,ANTIOQUIA,22.71432
2252,-74.522258,6.125003,ANTIOQUIA,22.876467
2253,-74.525819,6.123706,ANTIOQUIA,22.702007
2254,-74.522922,6.126758,ANTIOQUIA,22.854408
2255,-74.512219,6.072825,ANTIOQUIA,22.900974
2256,-74.523597,6.121083,ANTIOQUIA,22.733868
2257,-74.511853,6.07675,ANTIOQUIA,23.136204
2258,-74.516472,6.083447,ANTIOQUIA,22.93586
2259,-74.517808,6.093825,ANTIOQUIA,22.992374
2260,-74.527547,6.124211,ANTIOQUIA,22.685614
2261,-74.511222,6.088056,ANTIOQUIA,22.937784
2262,-74.5115,6.078975,ANTIOQUIA,23.126898
2263,-74.510983,6.07675,ANTIOQUIA,23.145056
2264,-74.528464,6.120497,ANTIOQUIA,22.721006
2265,-74.523575,6.109078,ANTIOQUIA,22.802448
2266,-74.524078,6.115522,ANTIOQUIA,22.732304
2267,-74.52085,6.127097,ANTIOQUIA,22.861858
2268,-74.511889,6.092936,ANTIOQUIA,22.890224
2269,-74.520178,6.084972,ANTIOQUIA,23.051617
2270,-74.529111,6.122314,ANTIOQUIA,22.703194
2271,-74.517539,6.083286,ANTIOQUIA,23.147629
2272,-74.518622,6.08265,ANTIOQUIA,23.148233
2273,-74.517383,6.09095,ANTIOQUIA,23.022207
2274,-74.512834,6.08524,ANTIOQUIA,22.9433
2275,-74.520672,6.089917,ANTIOQUIA,23.007313
2276,-74.518936,6.081436,ANTIOQUIA,23.154902
2277,-74.516531,6.077678,ANTIOQUIA,23.099419
2278,-74.512447,6.075111,ANTIOQUIA,23.146038
2279,-74.514014,6.06945,ANTIOQUIA,22.912735
2280,-74.511122,6.076778,ANTIOQUIA,23.14626
2281,-74.514203,6.06975,ANTIOQUIA,22.915697
2282,-74.5129,6.088006,ANTIOQUIA,22.924381
2283,-74.511714,6.092786,ANTIOQUIA,22.890118
2284,-74.511689,6.075411,ANTIOQUIA,23.15213
2285,-74.520381,6.090133,ANTIOQUIA,23.007122
2286,-74.511564,6.093111,ANTIOQUIA,22.890457
2287,-74.516619,6.091994,ANTIOQUIA,22.86533
2288,-74.522961,6.106378,ANTIOQUIA,22.817293
2289,-74.515703,6.081547,ANTIOQUIA,23.076294
2290,-74.522572,6.126611,ANTIOQUIA,22.855621
2291,-74.517328,6.083072,ANTIOQUIA,23.150501
2292,-74.520017,6.10715,ANTIOQUIA,22.836666
2293,-74.523303,6.102831,ANTIOQUIA,22.854515
2294,-74.520297,6.123069,ANTIOQUIA,22.732628
2295,-74.526119,6.121425,ANTIOQUIA,22.721119
2296,-74.5082,6.075125,ANTIOQUIA,23.172577
2297,-74.519639,6.088236,ANTIOQUIA,23.031376
2298,-74.515472,6.073364,ANTIOQUIA,22.878956
2299,-74.514164,6.077978,ANTIOQUIA,23.11457
2300,-74.510872,6.084853,ANTIOQUIA,22.961891
2301,-74.513261,6.076261,ANTIOQUIA,23.133917
