DEPART;Latitude;Longitude;Elevation (m);Surface Temperature (C);Moho Depth (m);Magnetic Anomaly (nT);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Right-lateral Fault;Normal Fault;Active Fault;Curie Depth (Km);Vertical Gravity Gradient (E);Free Air Anomaly (mGal);Bouguer Anomaly (mGal);Apparent Geothermal Gradient (C/Km)
HUILA;3.063779;-75.394097;817.7784;24.111108;45886.43645;-3.1032;6748.457221;44609.06479;7027.150019;16017.62676;39375.43829;151334.7672;3335.049864;30;-78.125;-60.700012;-189.2894293;28.72250667
HUILA;3.049248;-75.39908;854.964;23.92518;45945.89565;-3.1032;8241.478208;45259.76375;7338.852871;15102.73336;39441.1565;151349.4532;3120.979255;30;-91.625;-60.700012;-196.2126478;27.13193449
HUILA;3.060149;-75.390417;843;23.985;45867.21906;-3.1032;6709.126914;44219.60908;7400.249878;15452.89855;38862.86486;151853.4027;3817.62166;30;-78.125;-60.700012;-189.2894293;29.88219374
HUILA;3.035959;-75.394354;803;24.185;45931.03482;-3.1032;9015.498377;44875.99609;8429.347257;13661.55665;38561.4604;152347.3384;3804.323315;30;-91.625;-93.625;-196.2126478;27.38650868
HUILA;3.067538;-75.390465;861;23.895;45854.3113;-3.1032;6175.649143;44189.41114;6583.848847;16128.51985;39123.67345;151580.3804;3645.447454;30;-78.125;-60.700012;-183.4849926;29.05104448
HUILA;3.046037;-75.383014;697;24.715;45837.60402;-3.1032;7393.19764;43509.35218;8972.562489;13706.00788;37625.21924;153150.6257;4942.277386;30;-82.4375;-60.700012;-172.7391965;31.51942064
HUILA;3.042673;-75.386377;795;24.225;45865.95712;-3.1032;7909.537521;43916.36057;8918.329764;13638.79832;37886.66237;152925.0459;4610.872585;30;-91.625;-60.700012;-196.2126478;31.51961498
HUILA;3.070575;-75.402125;756;24.42;45929.33984;-3.1032;6542.44794;45475.21544;6438.468533;17151.89547;40459.35755;150245.1985;2307.686604;30;-78.125;-60.700012;-187.4686446;30.18990134
HUILA;3.056481;-75.388369;827;24.065;45859.10644;-3.1032;6840.590701;44015.56177;7800.920174;14990.41874;38524.07745;152202.6557;4123.416603;30;-78.125;-60.700012;-189.2894293;30.28633701
HUILA;3.0601;-75.39027;837.2856;24.013572;45866.27856;-3.1032;6701.104102;44203.57275;7405.072182;15439.00501;38845.64586;151870.6206;3834.729214;30;-78.125;-60.700012;-189.2894293;33.50130537
HUILA;3.053666;-75.383755;730;24.55;45831.39689;-3.1032;6750.269005;43524.21715;8125.356247;14440.31412;37942.21002;152790.0405;4689.24009;30;-78.125;-60.700012;-189.2894293;27.813046
HUILA;3.0476;-75.401331;818;24.11;45964.27574;-3.1032;8044.995826;45523.82423;7172.573376;15133.05419;39634.07904;151176.0866;2901.153876;30;-91.625;-60.700012;-169.6679567;29.66572715
HUILA;3.067246;-75.39047;845.82;23.9709;45854.88731;-3.1032;6196.156857;44191.08448;6616.140146;16101.99848;39113.80184;151590.3703;3651.500728;30;-78.125;-60.700012;-183.4849926;35.95157919
HUILA;3.049144;-75.39907;862;23.89;45945.98573;-3.1032;8248.866962;45259.55544;7343.917376;15093.33556;39436.99904;151354.4032;3124.41753;30;-91.625;-60.700012;-196.2126478;29.84978769
HUILA;3.066247;-75.386375;706;24.67;45828.40906;-3.1032;5920.440332;43740.08503;6722.789228;15759.74864;38647.15229;152056.8628;4119.795609;30;-78.125;-60.700012;-189.2894293;34.26896295
HUILA;3.042649;-75.400609;819;24.105;45966.38416;-3.1032;8191.961391;45491.89464;7471.371449;14677.06754;39416.11504;151439.0522;3036.910006;30;-91.625;-60.700012;-169.6679567;26.39557329
HUILA;3.042025;-75.39335;791;24.245;45916.02631;-3.1032;8421.39069;44695.00476;8231.617576;14081.93663;38617.58765;152220.839;3846.890875;30;-91.625;-60.700012;-196.2126478;27.83056155
HUILA;3.060067;-75.390467;838;24.01;45867.70921;-3.1032;6719.418725;44225.63974;7409.523284;15448.7395;38865.41137;151851.1512;3814.032088;30;-78.125;-60.700012;-189.2894293;30.23320321
HUILA;3.074675;-75.390939;862;23.89;45843.88623;-3.1032;5511.170269;44222.12211;5798.082372;16818.52126;39434.76456;151275.3605;3432.601294;30;-78.125;-60.700012;-183.4849926;28.0088943
HUILA;3.067386;-75.390586;849;23.955;45855.43057;-3.1032;6196.630061;44203.436;6601.234986;16122.04358;39130.99581;151573.1326;3635.711433;30;-78.125;-60.700012;-183.4849926;26.8842269
HUILA;3.078653;-75.380225;847;23.965;45763.41215;-2.3928;4527.534606;43025.85414;5416.484906;16597.21915;38472.5825;152264.5136;4508.882269;30;-72.875;-60.700012;-171.1845483;38.53034625
HUILA;3.074611;-75.397825;824;24.08;45891.38743;-3.1032;5904.276187;44987.78865;5899.078416;17235.57265;40153.34391;150552.6907;2684.538253;30;-78.125;-60.700012;-183.4849926;33.30391345
HUILA;3.067261;-75.397908;782;24.29;45906.4836;-3.1032;6601.302757;45017.56617;6701.001338;16578.33118;39898.31892;150808.123;2841.565192;30;-78.125;-60.700012;-183.4849926;31.00497993
HUILA;3.092964;-75.387756;723;24.585;45784.15532;-2.3928;3599.016075;43881.50911;3765.553349;18387.92694;39840.64553;150974.9964;3266.410642;30;-47.8125;-60.700012;-172.232576;31.97988871
HUILA;3.061369;-75.400892;716;24.62;45938.28014;-3.1032;7331.823659;45376.03117;6786.528089;16261.82954;40014.25293;150709.689;2649.887766;30;-78.125;-60.700012;-175.8593453;28.48497799
HUILA;3.085589;-75.386986;792.48;24.2376;45794.84502;-2.3928;4238.936622;43779.33337;4582.419332;17630.89461;39452.48993;151309.6798;3616.275003;30;-47.8125;-60.700012;-172.232576;31.74780037
HUILA;3.089564;-75.384106;752;24.44;45767.36248;-2.3928;3699.602776;43466.24363;4163.280877;17865.86167;39321.3336;151477.149;3786.02627;30;-47.8125;-60.700012;-172.232576;31.67313841
HUILA;3.082111;-75.384047;785;24.275;45782.27882;-2.3928;4441.215867;43449.99454;4984.603626;17136.06238;39007.21899;151740.6453;4014.748995;30;-78.125;-60.700012;-183.4849926;32.5024144
HUILA;3.08565;-75.381211;749;24.455;45756.25722;-2.3928;3960.045853;43137.33737;4634.994684;17333.36705;38859.27261;151917.5834;4243.468896;30;-64.71875;-60.700012;-160.3354316;26.47784805
HUILA;3.082556;-75.376756;655;24.925;45732.82864;-2.3928;3966.095754;42639.46475;5071.105127;16804.63227;38271.8188;152494.993;4798.274039;30;-72.875;-60.700012;-171.1845483;32.822902
HUILA;3.073417;-75.375844;541;25.495;45743.66254;-3.1032;4524.334043;42546.54614;6077.820982;15857.5308;37811.50204;152910.1752;5104.03575;30;-72.875;-60.700012;-171.1845483;43.91592296
HUILA;3.031339;-75.390519;619.6584;25.101708;45909.40248;-3.1032;9213.208096;44512.69062;9051.553129;12997.41684;38028.35529;152924.875;4280.687761;30;-91.625;-93.625;-176.0175173;31.95133792
HUILA;3.078347;-75.394172;843;23.985;45858.59741;-2.3928;5336.43014;44576.80397;5426.875597;17354.33787;39911.70247;150804.7963;2997.741531;30;-78.125;-60.700012;-183.4849926;29.99742362
HUILA;3.081978;-75.397758;795;24.225;45875.42648;-2.3928;5240.409174;44974.47161;5099.211934;17908.1549;40425.43871;150298.9401;2525.387931;30;-78.125;-60.700012;-183.4849926;30.35450831
HUILA;3.060297;-75.376175;498;25.71;45768.27617;-3.1032;5660.150086;42637.41991;7493.44662;14605.45687;37362.22345;153343.6439;5364.461617;30;-72.875;-60.700012;-164.2737146;39.11467641
HUILA;3.045814;-75.390528;822;24.09;45890.78107;-3.1032;7897.936672;44343.73872;8362.57518;14199.08338;38423.33919;152372.8425;4116.258875;30;-91.625;-60.700012;-196.2126478;28.42426519
HUILA;3.045836;-75.404956;669;24.855;45992.45426;-3.1032;7664.598514;45941.77368;6882.930414;15265.82103;39928.2387;150864.0272;2520.098026;30;-91.625;-60.700012;-169.6679567;30.64467515
HUILA;3.049439;-75.37615;510;25.65;45784.70626;-3.1032;6676.846459;42716.64163;8678.960336;13581.1968;36997.48858;153743.1568;5612.53053;30;-82.4375;-60.700012;-172.7391965;38.38150461
HUILA;3.064797;-75.378344;563;25.385;45775.70906;-3.1032;5413.512869;42854.26624;6962.927916;15156.89027;37750.43457;152953.4802;5026.695812;30;-72.875;-60.700012;-164.2737146;46.07664782
HUILA;3.052914;-75.404592;668;24.86;45978.86611;-3.1032;7650.933315;45841.33087;6625.055171;15812.39957;40141.03719;150635.4265;2438.180078;30;-78.125;-60.700012;-175.8593453;35.41973494
HUILA;3.02735;-75.386867;560;25.4;45887.90965;-3.1032;9392.193633;44167.11428;9124.943309;12397.88331;37534.47213;153459.5964;4729.68852;30;-91.625;-93.625;-176.0175173;33.29398577
HUILA;3.0412;-75.409544;605;25.175;46031.31092;-3.1032;7242.134258;46496.10889;6675.452632;15266.97042;39223.13615;150562.0948;2064.941201;30;-91.625;-93.625;-169.6679567;26.91473222
HUILA;3.067375;-75.380942;564;25.38;45789.03861;-3.1032;5397.763844;43131.81954;6641.35363;15548.988;38116.88943;152587.8013;4685.665516;30;-72.875;-60.700012;-171.1845483;44.78663193
HUILA;3.087069;-75.393364;770;24.35;45834.50666;-2.3928;4495.713927;44490.52911;4458.731147;18127.17008;40172.0142;150584.9217;2888.629816;30;-47.8125;-60.700012;-172.232576;30.08440929
HUILA;3.07895;-75.383114;771;24.345;45782.26512;-2.3928;4728.181244;43346.86917;5342.393489;16779.89107;38784.2129;151949.3817;4187.721;30;-72.875;-60.700012;-171.1845483;29.67143482
HUILA;3.089461;-75.391322;762;24.39;45815.5447;-2.3928;4147.456627;44268.16234;4170.099298;18240.93499;40059.50238;150717.9952;3050.396468;30;-47.8125;-60.700012;-172.232576;35.85252321
HUILA;3.093736;-75.393236;783;24.285;45818.72193;-2.3928;3931.452081;44493.12868;3727.189212;18757.08165;40435.81053;150369.0649;2671.423988;30;-47.8125;-60.700012;-172.232576;29.63196387
HUILA;3.056406;-75.393811;826.6176;24.066912;45897.31675;-3.1032;7268.165874;44620.02124;7670.137681;15344.39615;39100.13601;151634.8159;3532.766897;30;-78.125;-60.700012;-189.2894293;22.38341127
HUILA;3.067656;-75.375056;498.0432;25.709784;45748.40654;-3.1032;4936.500645;42476.66634;6718.857952;15253.76132;37510.24524;153197.2146;5319.977532;30;-72.875;-60.700012;-171.1845483;43.54822288
CASANARE;4.928453;-71.417397;136.8552;27.515724;35496.72744;-8.7665;129686.7151;171097.1446;107885.6258;224403.4835;156894.9043;17724.5151;18528.33859;32;4.8125;-30.300018;-45.8486726;29.23010371
SUCRE;9.328556;-75.228622;135.3312;27.523344;33430.64411;-8.3739;26440.15327;39140.08489;30368.93748;143929.2916;19048.01172;298565.1371;31309.93421;20;17.15625;22.725006;-0.938274704;18.56018584
META;3.379444;-73.855528;444.7032;25.976484;35915.50794;-17.6342;22938.40811;70500.04704;12356.42837;53166.64333;26648.75352;298967.2204;9150.650635;34;-34.84375;-33.700012;-87.65400158;16.62697123
SANTANDER;6.792208;-73.612567;255.1176;26.924412;43927.1897;6.9484;9210.490606;23321.10214;1364.726751;121680.4342;35980.12977;46902.36517;6736.783839;36;-71.90625;-119.875;-135.6924814;17.13829485
SANTANDER;6.787267;-73.609156;287.1216;26.764392;43947.60087;6.9484;9153.145845;22663.52616;1762.091274;121043.5951;35541.65669;47421.46844;6248.442788;36;-71.90625;-97.125;-135.6924814;19.65646484
SANTANDER;6.777003;-73.619561;212.1408;27.139296;43996.24247;6.9484;10734.47883;22665.54385;160.2708655;120331.7976;34165.36325;46676.90213;7118.537866;36;-64.75;-97.125;-134.0807669;24.24909623
SANTANDER;6.796164;-73.611925;214.884;27.12558;43908.61291;6.9484;8951.985725;23598.76114;969.675548;122073.9442;36422.03835;46847.65922;6764.082086;36;-71.90625;-119.875;-135.6924814;29.69122404
PUTUMAYO;0.307028;-76.923992;314.2488;26.628756;37944.37683;-2.2424;35389.5151;52462.90752;33397.24804;93934.25689;87842.91711;355891.142;35603.39527;20;-17.09375;-27.399994;-58.03785761;27.90346281
PUTUMAYO;0.3422;-76.918606;302.9712;26.685144;38091.34784;-10.395;34563.03745;49115.14753;31832.30232;91617.42785;83906.07019;351962.4349;32929.77706;20;-27.59375;-27.399994;-64.04757403;22.06828518
PUTUMAYO;0.315928;-76.928906;306.9336;26.665332;38054.39673;-3.2186;34494.90494;51344.57489;32387.50524;92846.69585;86983.03918;354951.9198;34957.65935;20;-17.09375;-27.399994;-58.03785761;26.55773455
PUTUMAYO;0.312597;-76.924189;309.9816;26.650092;37978.63176;-2.2424;35122.94037;51883.09299;33029.60353;93478.14047;87241.95786;355278.1686;35521.22022;20;-17.09375;-27.399994;-58.03785761;25.74953721
PUTUMAYO;0.319928;-76.9219;303.276;26.68362;37994.45299;-2.2424;35049.29527;51230.28324;32795.82969;93081.01412;86396.48567;354449.1757;34914.23791;20;-27.59375;-27.399994;-62.61440666;26.8406771
SANTANDER;7.441686;-73.897461;59.436;27.90282;41244.68112;18.7892;30416.22856;29361.51033;40594.57174;78177.01572;5069.402337;59997.09846;14944.86116;36;-42.875;-108.774994;-119.8548699;16.0246751
CASANARE;4.675636;-72.909203;387.096;26.26452;37523.99181;-55.6917;27648.24105;57651.78202;6278.318117;72404.40086;61085.35361;185655.2382;5948.425818;36;-9.03125;-44.149994;-88.52171148;19.51347414
BOLÍVAR;9.413747;-74.995583;94.1832;27.729084;35265.93342;0.1405;26249.75149;43727.72607;46925.02943;134561.8826;28666.08568;296769.5085;48453.22665;20;18.25;-3.1750183;-10.68010482;16.78460764
SANTANDER;7.124022;-73.599036;116.1288;27.619356;41945.518;26.9021;10206.50934;8012.701341;4270.659576;124941.8433;51041.3325;51972.81751;25479.38875;36;-22.53125;-127.725006;-136.0037724;20.04292406
CESAR;7.985839;-73.575156;68.2752;27.858624;37752.52269;23.3137;11752.3228;26987.76937;35145.99262;89707.9322;32692.17094;128380.9101;26759.59651;32;-35.25;-94.55002;-104.5172598;18.60699075
CESAR;7.995497;-73.576872;67.3608;27.863196;37714.27863;23.3137;12087.45923;27406.66568;34102.87827;88931.99056;32372.46189;129296.8442;27444.8688;32;-35.25;-94.55002;-104.5172598;18.83677805
MAGDALENA;9.271539;-74.267097;27.7368;28.061316;37458.58205;-59.6927;54297.30409;56143.41132;59168.08624;89765.71684;45172.57903;262271.0742;70161.82448;24;-18.34375;-40.475006;-46.9927002;23.51369793
ANTIOQUIA;7.093933;-73.870103;78.0288;27.809856;42429.62758;27.525;24708.84326;33795.22274;15102.45853;104555.3081;26083.02312;25927.2952;24289.55188;34;-26.21875;-109.350006;-117.3243455;20.48484572
SANTANDER;7.719386;-73.725731;51.2064;27.943968;38706.12389;20.0141;5546.8848;20119.28115;40338.75906;86459.48722;23137.08272;94889.64231;24867.21808;36;-58.25;-123.875;-134.7424983;20.47696388
HUILA;2.941907;-75.352723;557.4792;25.412604;45655.15524;-5.072;15313.86718;42833.56985;5944.193471;4798.095049;32863.47539;160504.3138;9203.466433;30;-117.15625;-131.6;-201.3721645;23.58868144
HUILA;2.962211;-75.352808;630.936;25.04532;45669.6831;-5.072;13238.40949;42087.07321;8064.58406;5094.095949;32862.02011;159624.0132;9193.069234;30;-115.03125;-132.80002;-197.914407;31.73038981
HUILA;2.962628;-75.348783;531.2664;25.543668;45642.19914;-5.072;13020.05216;41647.62742;8244.030355;4693.950967;32416.04132;160020.1375;9640.642886;30;-135.09375;-132.80002;-192.1767919;35.85385867
HUILA;2.955019;-75.351903;587.3496;25.263252;45659.95135;-5.072;13930.34934;42247.53997;7335.470438;4778.973685;32747.69356;160022.5122;9293.765281;30;-115.03125;-131.6;-197.914407;33.24544773
HUILA;2.958972;-75.353283;650.1384;24.949308;45671.4806;-5.072;13587.51405;42250.50172;7705.947617;5032.786591;32906.28204;159712.4912;9140.276091;30;-115.03125;-132.80002;-197.914407;32.15901583
HUILA;2.955014;-75.351914;598.3224;25.208388;45660.02313;-5.072;13931.32508;42248.87718;7334.555385;4780.061059;32748.91392;160021.5975;9292.542124;30;-115.03125;-131.6;-197.914407;26.81398308
HUILA;2.966456;-75.350811;574.8528;25.325736;45657.3893;-5.072;12719.1674;41731.034;8577.756427;5073.782759;32657.27921;159650.6435;9415.099151;30;-115.03125;-132.80002;-197.914407;36.67306721
HUILA;2.958886;-75.353297;650;24.95;45671.53358;-5.072;13596.8543;42255.02088;7696.385829;5031.652126;32907.66507;159714.7084;9138.720006;30;-115.03125;-132.80002;-197.914407;38.35919521
HUILA;2.966078;-75.354447;646.7856;24.966072;45682.33734;-5.072;12926.31137;42129.00129;8429.786133;5423.112688;33059.42888;159292.4773;9010.782673;30;-115.03125;-132.80002;-197.914407;32.47639094
HUILA;2.970856;-75.352394;644.3472;24.978264;45669.34566;-5.072;12351.06404;41753.93589;8998.521847;5457.234279;32857.97088;159303.7084;9239.036287;30;-115.03125;-132.80002;-193.3354413;31.36329523
HUILA;2.961044;-75.355111;704.088;24.67956;45684.94871;-5.072;13461.72096;42370.70556;7872.124977;5294.199109;33114.50084;159436.8306;8936.986214;30;-115.03125;-132.80002;-197.914407;29.15964527
HUILA;2.969142;-75.349594;560.832;25.39584;45649.62447;-5.072;12392.72735;41512.47688;8901.319167;5092.848021;32536.52259;159663.5656;9550.405967;30;-135.09375;-132.80002;-190.1248121;39.71234955
SANTANDER;7.126953;-73.533261;199.9488;27.200256;41860.15311;31.3852;7459.937136;9126.262531;8389.644894;130725.1481;56453.3246;58687.59752;21547.65155;36;-63.3125;-138.07501;-156.147569;21.66942473
CESAR;7.814561;-73.656953;46.6344;27.966828;38073.74462;21.8218;10712.9709;30107.74308;33790.61524;93303.40613;33126.39407;107433.8659;29356.2217;34;-44.4375;-126.100006;-131.7756718;18.61789391
CASANARE;5.487231;-71.600436;138.3792;27.508104;37925.1759;52.8136;78052.507;115905.8434;52853.37648;187140.5632;100123.9185;69880.81461;50923.46085;34;-6.28125;-56.625;-73.87722585;28.87983776
MAGDALENA;10.699017;-74.691436;6;28.17;31538.65018;-55.2983;37514.61538;41631.36664;35957.68853;198718.7718;50157.56555;303022.6173;45215.4565;16;-8.71875;-2.8250122;-5.402673467;28.61891771
CALDAS;5.667283;-74.724908;192.3288;27.238356;38628.48633;7.5356;5404.912398;41755.6845;17626.76042;32595.67185;13730.42621;93438.16614;7691.768284;30;-23.84375;-48.225006;-76.244269;22.65849063
SANTANDER;7.328122;-73.457228;146.304;27.46848;41360.58398;46.6526;7432.446352;20161.06429;7385.948465;127099.7158;54816.60387;77222.8115;30974.31696;36;-29.59375;-129.375;-143.3356195;17.15558953
SANTANDER;7.364514;-73.454308;145.9992;27.470004;41274.24561;46.6526;11229.3909;23468.82785;3348.184313;125772.7843;54426.5398;79930.99375;29592.61121;36;-39.21875;-129.375;-143.6986787;20.35126776
SANTANDER;7.338631;-73.452481;126.1872;27.569064;41357.06193;46.6526;8703.397962;21374.23132;6202.036685;127098.2632;55096.81743;78337.35319;30159.79247;36;-29.59375;-129.375;-142.0340949;20.1036099
SANTANDER;7.333639;-73.456767;134.7216;27.526392;41350.1396;46.6526;7993.824741;20647.171;6773.669109;126893.0325;54740.48613;77627.56418;30762.8956;36;-29.59375;-129.375;-142.0340949;19.8449309
SANTANDER;7.340822;-73.456797;135.9408;27.520296;41332.96745;46.6526;8705.367137;21244.78475;5982.136805;126564.3096;54583.13988;78103.18318;30554.71188;36;-29.59375;-129.375;-142.0340949;18.87148477
SANTANDER;7.336603;-73.451811;124.6632;27.576684;41364.45772;46.6526;8543.321015;21256.81959;6426.261623;127257.3588;55212.37654;78262.18032;30148.15396;36;-29.59375;-129.375;-142.0340949;21.93287891
SANTANDER;7.328142;-73.455042;140.8176;27.495912;41369.29455;46.6526;7555.13724;20327.27657;7369.148095;127318.263;55052.06883;77418.4425;30741.04569;36;-29.59375;-129.375;-143.3356195;19.37395998
SANTANDER;7.360006;-73.453275;138.684;27.50658;41295.85977;46.6526;10806.51567;23140.10834;3840.048097;126072.5412;54611.06623;79710.21751;29615.31777;36;-39.21875;-129.375;-143.6986787;19.57619371
SANTANDER;7.361369;-73.453175;147.828;27.46086;41291.8625;46.6526;10950.44053;23266.4234;3689.018591;126023.6649;54599.87783;79812.37569;29564.56648;36;-39.21875;-129.375;-143.6986787;20.3217383
SANTANDER;7.348278;-73.460131;127.4064;27.562968;41296.88114;46.6526;9322.356357;21651.39818;5211.032643;125893.6206;54072.39632;78314.2021;30690.16444;36;-29.59375;-132.225;-142.0340949;20.88469567
SANTANDER;7.355259;-73.452921;122.8344;27.585828;41312.7433;46.6526;10337.41745;22750.73076;4363.803884;126315.2448;54729.85299;79416.75375;29717.32548;36;-39.21875;-129.375;-143.6986787;25.69203548
SANTANDER;7.352758;-73.452653;125.5776;27.572112;41321.39134;46.6526;10096.22638;22553.48326;4639.867937;126452.0671;54803.247;79270.21828;29762.39528;36;-39.21875;-129.375;-143.6986787;19.42145061
SANTANDER;7.333336;-73.454003;133.1976;27.534012;41362.37083;46.6526;8109.625233;20826.67082;6790.779288;127184.9117;55046.20654;77852.23172;30477.60894;36;-29.59375;-129.375;-142.0340949;17.71701653
SANTANDER;7.344869;-73.457522;130.1496;27.549252;41319.39842;46.6526;9081.048428;21537.43758;5544.446956;126309.4213;54422.46711;78311.42125;30512.7874;36;-29.59375;-129.375;-142.0340949;20.69372161
SANTANDER;7.353319;-73.453258;124.6632;27.576684;41316.71749;46.6526;10125.84745;22559.86969;4579.213491;126366.1161;54727.29167;79255.52517;29810.28139;36;-39.21875;-129.375;-143.6986787;20.75989814
SANTANDER;7.368525;-73.45485;148.4376;27.457812;41255.84337;46.6526;11625.51104;23791.12312;2911.57713;125545.6321;54307.16012;80162.06532;29532.26915;36;-39.21875;-129.375;-144.7818705;19.90406133
SANTANDER;7.335606;-73.457139;132.2832;27.538584;41344.00693;46.6526;8169.187481;20783.02505;6560.132909;126765.9887;54656.91554;77725.17519;30744.60768;36;-29.59375;-129.375;-142.0340949;20.28363465
