Latitude;Longitude;Elevation (m);Surface Temperature (C);Moho Depth (m);Magnetic Anomaly (nT);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Right-lateral Fault;Normal Fault;Active Fault;Curie Depth (Km);Vertical Gravity Gradient (E);Free Air Anomaly (mGal);Bouguer Anomaly (mGal);Apparent Geothermal Gradient (C/Km)
7.051392;-73.916003;76.2;27.819;42391.23491;25.5681;31626.01223;40226.40573;19078.19277;104751.3525;26048.29171;19093.77458;24397.12031;34;-25.78125;-107.55002;-117.5362985;23.9301302
7.051439;-73.916003;76.2;27.819;42391.20042;25.5681;31622.49606;40224.36315;19078.46765;104747.3326;26044.06118;19097.94066;24393.09845;34;-25.78125;-107.55002;-117.5362985;30.94845674
7.050347;-73.917097;76.2;27.819;42386.72237;25.5681;31793.20745;40383.01216;19193.18415;104764.2414;26072.66377;18928.88622;24409.97507;34;-25.40625;-107.55002;-115.7754394;23.77882062
7.050339;-73.917117;76.2;27.819;42386.63099;25.5681;31795.43317;40385.39165;19195.35041;104763.5285;26072.11497;18926.85752;24409.25987;34;-25.40625;-107.55002;-115.7754394;23.70196764
7.048628;-73.916094;76.2;27.819;42392.75036;25.5681;31840.95924;40356.73987;19074.56023;104981.578;26289.98613;18843.58596;24627.27141;34;-29.34375;-107.55002;-119.0243577;23.92650246
7.053328;-73.916156;76.2;27.819;42389.06279;25.5681;31494.06875;40158.31656;19107.55306;104575.1219;25864.43919;19255.78248;24220.74535;34;-25.78125;-107.55002;-117.5362985;18.75879037
7.052597;-73.918933;76.2;27.819;42376.3574;25.5681;31775.83227;40472.46638;19408.83405;104443.2059;25752.43306;19010.00786;24088.94007;34;-25.40625;-107.55002;-115.7754394;21.00258525
7.051081;-73.919803;76.2;27.819;42373.05706;25.5681;31959.50554;40626.19416;19495.71367;104512.3773;25803.84294;18817.77942;24157.77554;34;-25.40625;-107.55002;-115.7754394;25.69483674
7.0508;-73.922142;76.2;27.819;42361.58773;25.5681;32172.40929;40876.3346;19752.31349;104373.5483;25583.14183;18642.50094;24018.11574;34;-25.40625;-107.55002;-115.7754394;24.46350335
7.049592;-73.919378;76.2;27.819;42376.02733;25.5681;32035.45731;40647.53548;19441.2842;104669.7445;25916.32077;18712.09501;24314.93636;34;-31.46875;-107.55002;-117.5444781;30.29511819
7.062142;-73.900144;76.2;27.819;42445.94051;25.5681;29533.02699;38150.16693;17438.24049;104963.7855;26184.2006;21105.86103;24587.12216;34;-25.78125;-107.55002;-117.5362985;17.49618356
7.059033;-73.901136;76.2;27.819;42446.93193;25.5681;29848.71707;38384.14892;17507.26858;105154.5578;26378.09841;20769.20846;24783.7477;34;-25.78125;-107.55002;-117.5362985;24.52431782
7.059903;-73.899669;76.2;27.819;42451.18835;25.5681;29664.95681;38197.39546;17356.64591;105186.2459;26407.57069;20946.04776;24811.9653;34;-25.78125;-107.55002;-118.1612985;29.12787998
7.058214;-73.903089;76.2;27.819;42440.47143;25.5681;30067.68058;38618.15837;17712.60794;105084.2243;26311.73818;20563.38626;24717.15233;34;-25.78125;-107.55002;-117.5362985;24.64370951
7.056261;-73.902072;76.2;27.819;42447.17584;25.5681;30135.15318;38599.64724;17580.50769;105321.7291;26550.34462;20466.13769;24955.45283;34;-25.78125;-107.55002;-117.5362985;23.14846101
7.053669;-73.902983;76.2;27.819;42446.88075;25.5681;30406.50428;38806.1323;17658.02506;105476.1597;26711.4929;20180.80217;25113.50331;34;-25.78125;-107.55002;-117.5362985;20.68590992
7.050747;-73.903944;76.2;27.819;42446.39483;25.5681;30707.91864;39033.77284;17743.9628;105655.7009;26900.57532;19864.47473;25296.29282;34;-25.78125;-107.55002;-117.5362985;20.46690282
7.050086;-73.905861;76.2;27.819;42438.82132;25.5681;30910.61891;39256.99495;17951.80925;105576.2279;26829.59352;19672.80271;25218.69251;34;-25.78125;-107.55002;-117.5362985;21.63030828
7.051925;-73.902281;76.2;27.819;42451.99798;25.5681;30485.48555;38812.95539;17567.90876;105673.7478;26910.94479;20082.39285;25311.87398;34;-25.78125;-107.55002;-117.5362985;21.20384465
7.057264;-73.900561;73.152;27.83424;42451.7229;25.5681;29937.90721;38402.46194;17424.41521;105344.8499;26569.58619;20657.77893;24975.36942;34;-25.78125;-107.55002;-117.5362985;24.38347557
7.063714;-73.901453;76.2;27.819;42438.67706;25.5681;29520.4176;38217.73338;17604.27566;104737.6656;25958.06759;21152.60722;24360.9907;34;-25.78125;-107.55002;-117.5362985;21.67369929
7.065081;-73.897364;76.2;27.819;42450.90213;25.5681;29086.66268;37742.36284;17178.27353;104916.9636;26137.59423;21551.5353;24530.1729;34;-25.78125;-107.55002;-118.1612985;18.91151374
7.066892;-73.903217;76.2;27.819;42427.30194;25.5681;29427.65937;38267.39147;17847.60252;104343.8634;25563.89059;21312.69675;23965.58539;34;-25.78125;-107.55002;-116.6101985;21.44495081
7.067914;-73.905775;76.2;27.819;42416.41752;25.5681;29563.43644;38489.0691;18144.26725;104074.3872;25295.22748;21234.81716;23699.11039;34;-25.78125;-107.55002;-116.6101985;21.67727032
7.068847;-73.908567;76.2;27.819;42404.67797;25.5681;29727.69298;38739.5311;18465.13445;103795.8559;25018.4641;21138.03058;23423.87466;34;-25.78125;-107.55002;-116.6101985;21.66941445
7.066992;-73.898483;76.2;27.819;42443.71945;25.5681;29033.43419;37777.51423;17332.62833;104676.1563;25897.12767;21640.32884;24288.32899;34;-25.78125;-107.55002;-117.0743455;20.36210577
7.067964;-73.896797;76.2;27.819;42447.58141;25.5681;28823.63819;37564.61129;17166.16856;104716.5483;25939.89923;21840.0139;24323.1412;34;-25.78125;-107.55002;-117.0743455;23.06447564
7.068842;-73.899583;76.2;27.819;42436.7404;25.5681;28985.14979;37814.73997;17485.84432;104441.8475;25663.19646;21727.44651;24053.03519;34;-25.78125;-107.55002;-117.0743455;24.83400255
7.068794;-73.899597;76.2;27.819;42436.77784;25.5681;28989.86083;37818.12729;17486.47836;104444.857;25666.16204;21722.29439;24056.163;34;-25.78125;-107.55002;-117.0743455;24.53534655
7.06965;-73.9023;76.2;27.819;42426.08915;25.5681;29148.78672;38061.65801;17796.80059;104178.2615;25398.42346;21617.4689;23793.74755;34;-25.78125;-107.55002;-116.6101985;31.72678524
7.069692;-73.902286;76.2;27.819;42426.06742;25.5681;29144.54378;38058.53374;17796.06684;104175.7478;25395.92933;21622.11616;23791.13321;34;-25.78125;-107.55002;-116.6101985;27.12093794
7.070972;-73.905264;76.2;27.819;42413.59017;25.5681;29298.07;38314.74951;18144.56667;103854.0312;25073.84043;21541.54586;23473.18855;34;-25.78125;-107.55002;-116.6101985;24.79384559
7.071297;-73.907253;76.2;27.819;42405.989;25.5681;29440.76481;38507.45112;18367.20891;103683.8298;24903.95095;21443.02663;23306.17977;34;-25.78125;-107.55002;-116.6101985;21.67509249
7.071317;-73.907219;76.2;27.819;42406.08162;25.5681;29436.47456;38503.15558;18363.89691;103684.5893;24904.69201;21447.00195;23306.84775;34;-25.78125;-107.55002;-116.6101985;29.99536281
7.071244;-73.907328;76.2;27.819;42405.79755;25.5681;29450.86903;38517.27381;18374.34513;103682.9018;24903.06861;21433.45611;23305.46636;34;-25.78125;-107.55002;-116.6101985;26.92086455
7.071272;-73.907289;76.2;27.819;42405.89652;25.5681;29445.58311;38512.14879;18370.64243;103683.3472;24903.48978;21438.47244;23305.79968;34;-25.78125;-107.55002;-116.6101985;31.72678524
7.015972;-73.921794;72.8472;27.835764;42373.97935;23.1461;34833.63436;42486.62039;19905.47071;107416.4898;27483.90914;15678.81551;27022.72702;34;-40.125;-113.05002;-121.9851985;20.6624295
7.072489;-73.910569;76.2;27.819;42392.14;25.5681;29634.5458;38804.39874;18751.06498;103345.7639;24567.31789;21342.32385;22972.10991;34;-25.78125;-107.55002;-116.6101985;25.84012853
7.069578;-73.898003;76.2;27.819;42440.64655;25.5681;28801.20478;37622.4924;17327.78369;104494.3892;25717.99895;21898.50155;24100.62487;34;-25.78125;-107.55002;-117.0743455;23.88378061
7.069539;-73.897986;76.2;27.819;42440.77412;25.5681;28802.71872;37622.32713;17325.18342;104498.8794;25722.46777;21896.24187;24105.15198;34;-25.78125;-107.55002;-117.0743455;22.47666562
7.070567;-73.900375;76.2;27.819;42431.04008;25.5681;28922.56388;37826.69659;17604.99508;104240.2567;25462.22488;21826.24393;23849.99322;34;-25.78125;-107.55002;-116.6101985;31.93446483
7.071469;-73.903225;76.2;27.819;42419.87039;25.5681;29092.23422;38084.68779;17932.62267;103959.1123;25179.568;21718.46106;23573.35433;34;-25.78125;-107.55002;-116.6101985;21.39922447
7.071511;-73.903211;76.2;27.819;42419.8479;25.5681;29088.00971;38081.58579;17931.93777;103956.6008;25177.08303;21723.12246;23570.73999;34;-25.78125;-107.55002;-116.6101985;26.19073664
7.072419;-73.905825;76.2;27.819;42409.3302;25.5681;29240.2435;38316.06504;18234.15788;103692.2127;24912.07244;21635.52017;23310.10309;34;-25.78125;-107.55002;-116.6101985;23.13324356
7.040383;-73.922669;72.2376;27.838812;42363.17804;25.5681;32994.45291;41390.46819;19789.26058;105234.6093;26044.85289;17678.07511;24872.62021;34;-31.46875;-113.05002;-117.5444781;19.22749014
7.0724;-73.905739;76.2;27.819;42409.66097;25.5681;29234.41235;38307.91144;18224.43273;103699.9949;24919.86541;21639.31858;23317.74755;34;-25.78125;-107.55002;-116.6101985;18.76224586
7.072408;-73.905783;76.2;27.819;42409.4945;25.5681;29237.51961;38312.14995;18229.37361;103696.1577;24916.02234;21637.2197;23313.98369;34;-25.78125;-107.55002;-116.6101985;21.59121281
7.073486;-73.908381;76.2;27.819;42398.65316;25.5681;29378.62641;38539.43037;18533.46136;103418.858;24638.76632;21570.01049;23039.91863;34;-25.78125;-107.55002;-116.6101985;18.75879037
7.073444;-73.908389;76.2;27.819;42398.68783;25.5681;29382.29824;38541.87044;18533.46569;103421.8122;24641.72991;21565.68676;23042.95282;34;-25.78125;-107.55002;-116.6101985;23.01445123
7.0743;-73.911117;76.2;27.819;42387.5878;25.5681;29552.6972;38792.17913;18847.23154;103154.0631;24374.85902;21474.34452;22778.78658;34;-25.78125;-107.55002;-116.6101985;24.51782434
7.079247;-73.912703;78.3336;27.808332;42374.79402;27.2173;29343.24372;38773.82771;19128.74083;102624.3539;23844.1757;21835.81717;22244.46519;34;-25.78125;-107.55002;-116.6101985;17.78126985
7.075619;-73.905169;76.2;27.819;42406.31727;27.2173;28955.34793;38124.91571;18231.15441;103471.2419;24692.86383;21966.36748;23082.17688;34;-25.78125;-107.55002;-116.6101985;24.00749534
7.025022;-73.930819;76.2;27.819;42320.60459;24.083;34820.00117;42926.26907;20776.62411;106014.7722;26106.65998;15783.40243;25616.61436;34;-31.46875;-113.05002;-119.768372;19.74657616
7.075944;-73.907714;76.2;27.819;42397.17757;27.2173;29147.40367;38376.72571;18513.79325;103260.5116;24480.68477;21835.74407;22876.25894;34;-25.78125;-107.55002;-116.6101985;19.36310403
7.075261;-73.9007;76.2;27.819;42421.41516;27.2173;28606.34332;37675.59622;17739.72602;103824.3597;25051.42189;22221.63104;23425.56603;34;-25.78125;-107.55002;-116.6101985;23.06447564
7.075244;-73.900656;76.2;27.819;42421.58526;27.2173;28603.90582;37671.69912;17734.58235;103828.9671;25056.0794;22222.9815;23430.10132;34;-25.78125;-107.55002;-116.6101985;21.96759377
7.076017;-73.903186;76.2;27.819;42412.11955;27.2173;28759.93816;37904.09667;18025.71293;103581.2295;24805.47433;22128.76246;23186.89393;34;-25.78125;-107.55002;-116.6101985;29.59039514
7.038572;-73.926292;74.676;27.82662;42344.20005;24.083;33423.45643;41837.71563;20192.62159;105142.2227;25785.81566;17277.74602;24774.0077;34;-31.46875;-113.05002;-117.5444781;19.92469861
7.07665;-73.901278;76.2;27.819;42416.99004;27.2173;28554.28427;37682.09809;17834.32334;103666.5327;24894.78015;22308.43983;23266.32542;34;-25.78125;-107.55002;-116.6101985;25.7531555
7.023186;-73.934311;78.6384;27.806808;42300.17935;22.1801;35238.19604;43362.03076;21180.14863;105940.6568;25888.99006;15385.95506;25529.29425;34;-31.46875;-113.05002;-118.1911659;19.44099622
7.076606;-73.901292;76.2;27.819;42417.02975;27.2173;28558.62781;37685.23053;17834.79834;103669.1896;24897.33762;22303.5882;23269.10053;34;-25.78125;-107.55002;-116.6101985;20.58698336
7.077944;-73.9042;76.2;27.819;42405.41262;27.2173;28707.74777;37936.41224;18180.35689;103346.8173;24572.05434;22238.41982;22951.03126;34;-25.78125;-107.55002;-116.6101985;31.28035539
7.077936;-73.904153;76.2;27.819;42405.57663;27.2173;28704.34013;37931.82817;18175.09618;103350.8876;24576.18543;22240.6655;22955.00502;34;-25.78125;-107.55002;-116.6101985;24.64964431
7.077956;-73.90425;76.2;27.819;42405.23178;27.2173;28711.12546;37941.1582;18186.0371;103342.1958;24567.37315;22236.34847;22946.50527;34;-25.78125;-107.55002;-116.6101985;31.75503284
7.078889;-73.906908;76.2;27.819;42395.02092;27.2173;28870.96526;38182.89523;18495.11198;103071.9794;24294.72966;22155.06856;22680.65203;34;-25.78125;-107.55002;-116.6101985;19.91191342
7.077419;-73.901431;76.8096;27.815952;42415.05661;27.2173;28511.80657;37668.68356;17869.13694;103591.2779;24820.55326;22367.63009;23189.95101;34;-25.78125;-107.55002;-116.6101985;19.55553227
7.078747;-73.902692;76.2;27.819;42408.65655;27.2173;28523.07888;37749.57319;18037.40315;103389.0349;24618.16035;22406.73647;22988.00438;34;-25.78125;-107.55002;-116.6101985;17.26032697
7.033153;-73.919056;72.2376;27.838812;42385.2039;25.5681;33262.7798;41365.20682;19415.28032;106108.6689;26774.67955;17300.77139;25744.17681;34;-31.46875;-113.05002;-119.768372;22.02047163
7.078714;-73.902728;76.2;27.819;42408.60783;27.2173;28528.47182;37754.55132;18040.4644;103389.1771;24618.17335;22401.46336;22988.28975;34;-25.78125;-107.55002;-116.6101985;33.46022476
7.078781;-73.902658;76.2;27.819;42408.69703;27.2173;28517.78374;37744.76564;18034.58308;103388.6645;24617.91784;22411.97298;22987.49435;34;-25.78125;-107.55002;-116.6101985;26.0492725
7.079733;-73.905111;76.2;27.819;42399.30525;27.2173;28658.43243;37964.59066;18322.31895;103131.4192;24357.72981;22343.96164;22734.1863;34;-25.78125;-107.55002;-116.6101985;22.61219317
7.055636;-73.910017;76.2;27.819;42414.75911;25.5681;30821.61927;39434.18315;18449.39664;104810.7305;26063.09401;19867.02659;24452.89773;34;-25.78125;-107.55002;-117.5362985;21.91591585
7.021406;-73.919958;72.8472;27.835764;42383.6038;23.1461;34258.59971;42030.19861;19625.03427;107066.8471;27338.4646;16256.86362;26686.24547;34;-31.46875;-113.05002;-119.768372;21.15402398
7.056814;-73.912717;76.2;27.819;42401.73433;25.5681;30953.61771;39659.01334;18757.46425;104519.8412;25779.18145;19791.58649;24163.12888;34;-25.78125;-107.55002;-117.5362985;22.41322054
7.057589;-73.915344;76.2;27.819;42389.30318;25.5681;31112.08668;39894.63938;19054.06975;104268.6313;25536.86357;19689.72391;23912.95421;34;-25.78125;-107.55002;-117.5362985;21.92647472
7.060247;-73.914431;76.2;27.819;42390.9034;25.5681;30841.51478;39690.54712;18982.09544;104106.8193;25362.05444;19987.48874;23749.4023;34;-25.78125;-107.55002;-117.5362985;19.86927992
7.063081;-73.909033;76.2;27.819;42410.42116;25.5681;30187.46253;39020.31691;18425.57661;104249.3475;25480.7381;20590.94793;23884.675;34;-25.78125;-107.55002;-117.5362985;21.28534655
7.049117;-73.921522;76.2;27.819;42365.55275;25.5681;32246.0635;40885.9811;19675.87558;104561.2885;25725.01318;18530.5541;24205.52497;34;-31.46875;-107.55002;-117.5444781;19.751078
7.047822;-73.918614;76.2;27.819;42380.84911;25.5681;32105.69134;40647.60324;19349.77357;104874.8901;26076.64122;18604.82851;24519.86928;34;-31.46875;-107.55002;-117.5444781;19.95335457
7.046325;-73.9177;76.2;27.819;42386.28326;25.5681;32144.45558;40621.44838;19244.29401;105067.0674;26239.45488;18533.45555;24711.93993;34;-31.46875;-107.55002;-117.5444781;18.83756926
7.038569;-73.917242;71.3232;27.843384;42392.7172;25.5681;32700.05645;40928.73455;19192.94426;105766.099;26669.26253;17890.58834;25407.68707;34;-31.46875;-113.05002;-117.5444781;19.40920814
7.044444;-73.921167;76.2;27.819;42369.54371;25.5681;32566.50055;41055.86587;19623.62139;104988.032;25987.71681;18136.73035;24630.2439;34;-31.46875;-107.55002;-117.5444781;21.61034442
7.042042;-73.922064;76.2;27.819;42365.79514;25.5681;32820.1493;41254.29973;19721.30685;105133.0903;26019.6182;17864.74593;24773.00319;34;-31.46875;-107.55002;-117.5444781;19.48102446
7.023203;-73.916333;77.4192;27.812904;42403.65468;23.1461;33838.18499;41583.10953;19204.48638;107157.9966;27580.2798;16674.74117;26786.19986;34;-29.34375;-113.05002;-120.8172781;21.10960809
7.040997;-73.924158;76.2;27.819;42355.01633;25.5681;33068.10963;41512.68176;19953.1608;105078.9232;25867.62195;17633.60898;24715.86272;34;-31.46875;-113.05002;-117.5444781;22.23733027
7.041083;-73.924139;76.2;27.819;42355.09042;25.5681;33060.08997;41506.88074;19950.99543;105072.7955;25865.06256;17642.49536;24709.8335;34;-31.46875;-113.05002;-117.5444781;24.07879809
7.039792;-73.921442;76.2;27.819;42369.93795;25.5681;32940.82907;41293.95516;19654.51361;105370.2991;26195.26883;17708.53093;25009.07176;34;-31.46875;-113.05002;-117.5444781;24.74362765
7.038858;-73.918611;76.2;27.819;42385.36884;25.5681;32786.37281;41052.58885;19343.51164;105646.4641;26520.32824;17820.53989;25287.13964;34;-31.46875;-113.05002;-117.5444781;24.53749713
7.038853;-73.918572;76.2;27.819;42385.57741;25.5681;32783.65843;41048.90782;19339.21437;105649.5921;26524.40493;17822.79985;25290.29714;34;-31.46875;-113.05002;-117.5444781;25.18379969
7.017792;-73.927294;77.4192;27.812904;42341.44678;22.1801;35109.63132;42933.85097;20479.22858;106885.8731;26863.83836;15418.098;26482.01534;34;-31.46875;-113.05002;-119.768372;20.64519898
7.039878;-73.925836;76.2;27.819;42346.33071;24.083;33288.12723;41732.47465;20139.81458;105060.3454;25761.71496;17423.86107;24694.16963;34;-31.46875;-113.05002;-117.5444781;18.3604379
7.039119;-73.922961;76.2;27.819;42362.04001;25.5681;33113.84803;41477.5391;19823.50481;105323.7664;26081.53088;17547.29855;24960.34387;34;-31.46875;-113.05002;-117.5444781;21.91591585
7.038083;-73.920475;76.2;27.819;42375.74079;25.5681;32994.13446;41275.49954;19551.27295;105584.6402;26377.87137;17625.29837;25222.99384;34;-31.46875;-113.05002;-117.5444781;20.46690282
7.038047;-73.920469;76.2;27.819;42375.78636;25.5681;32996.41612;41276.56469;19550.70547;105588.1644;26380.32048;17622.58528;25226.49434;34;-31.46875;-113.05002;-117.5444781;20.74019737
7.021594;-73.929092;83.5152;27.782424;42330.75019;22.1801;34950.45082;42922.06017;20625.26173;106431.5081;26469.83456;15608.87437;26030.82787;34;-31.46875;-113.05002;-119.768372;21.10836797
7.037103;-73.917731;76.2;27.819;42390.79624;25.5681;32851.96773;41046.17564;19251.11149;105858.7026;26696.56006;17730.79388;25498.90917;34;-31.46875;-113.05002;-117.5444781;22.56787298
7.037103;-73.917669;76.2;27.819;42391.12591;25.5681;32847.07189;41039.97075;19244.26435;105862.9875;26702.61963;17735.13256;25503.24861;34;-31.46875;-113.05002;-117.5444781;20.08698744
7.036417;-73.914939;76.2;27.819;42405.8558;25.5681;32685.6539;40799.38016;18945.22152;106111.0242;27004.92299;17869.72471;25753.02543;34;-29.34375;-113.05002;-119.0243577;22.77396981
7.036414;-73.914978;76.2;27.819;42405.6531;25.5681;32688.9429;40803.41641;18949.53936;106108.5813;27001.25976;17866.68975;25750.55252;34;-29.34375;-113.05002;-119.0243577;24.13072564
7.039408;-73.927742;76.2;27.819;42336.12389;24.083;33477.89799;41945.90336;20351.13254;104970.3097;25600.91274;17257.689;24600.98239;34;-31.46875;-113.05002;-117.5444781;22.87522576
7.039439;-73.927814;76.2;27.819;42335.72568;24.083;33481.41438;41951.76415;20359.03306;104962.6863;25592.28523;17255.80223;24593.29027;34;-31.46875;-113.05002;-117.5444781;20.94754848
7.038208;-73.924958;76.2;27.819;42351.53553;25.5681;33343.47214;41720.09392;20046.13092;105265.3173;25934.59779;17333.69021;24898.52478;34;-31.46875;-113.05002;-117.5444781;23.83453567
7.03495;-73.915431;75.2856;27.823572;42403.99;25.5681;32838.70061;40918.14595;19005.78925;106203.4401;27032.5602;17710.84547;25844.12367;34;-29.34375;-113.05002;-119.0243577;19.19476951
7.038244;-73.92495;76.2;27.819;42351.56902;25.5681;33340.09978;41717.6415;20045.15785;105262.7475;25933.48296;17337.40212;24896.00419;34;-31.46875;-113.05002;-117.5444781;22.10534006
7.038294;-73.924953;76.2;27.819;42351.53901;25.5681;33336.55165;41715.65516;20045.36638;105258.2095;25930.56368;17341.62009;24891.5157;34;-31.46875;-113.05002;-117.5444781;20.64461137
